Date,Area Name,Road/Intersection Name,Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions
,,,,,,,,,142.164,37.81840911,88.41301,84.76258912,101,
,,,,,,,,,95.144,30.44968464,98.93416584,75.31283594,85,
,,,,,,,,,100.862,35.49198733,67.56843706,61.7603443,91,
,,,,,,,,,139.92,73.3561247,81.77146258,90.92774949,111,
,,,,,,,,,98.94,15.34893193,73.96627022,81.5317126,105,
,,,,,,,,,141.696,28.6710915,97.25657059,52.65759543,95,
,,,,,,,,,112.596,44.38884295,91.96938308,53.49333066,115,
,,,,,,,,,66.478,48.7056335,94.16945767,58.18985743,194,
,,,,,,,,,107.296,25.96967185,74.21227851,64.78950624,96,
,,,,,,,,,75.518,64.40581383,62.87004736,95.23367307,194,
,,,,,,,,,111.728,38.32697501,74.50664139,94.74731065,108,
,,,,,,,,,75.64,38.19008329,92.03196008,51.81086773,199,
,,,,,,,,,104.582,79.43018827,60.00846571,73.99686739,98,
,,,,,,,,,60.916,11.54797372,76.77082624,55.53578155,195,
,,,,,,,,,150.608,44.96042027,76.94143833,70.29428226,111,
,,,,,,,,,96.296,67.9348878,61.32217554,52.55352607,109,
,,,,,,,,,96.97,64.48031182,82.8391065,86.19029701,88,
,,,,,,,,,102.056,15.95349226,84.11147395,53.8580438,82,
,,,,,,,,,88.602,30.33303313,72.07783207,54.60348864,105,
,,,,,,,,,95.25,46.96856968,75.48030414,94.98393221,134,
,,,,,,,,,164.698,17.38549056,78.88512355,74.97008788,116,
,,,,,,,,,98.94,45.36671129,95.04767294,80.50077431,101,
,,,,,,,,,106.264,62.45798667,87.794876,74.79687667,97,
,,,,,,,,,153.492,17.75728049,68.80794299,90.69553446,107,
,,,,,,,,,91.64,60.01223972,93.25822686,76.55190615,80,
,,,,,,,,,108.056,56.58286034,84.58081477,54.50462579,103,
,,,,,,,,,92.48,43.48168585,88.89599071,90.82490914,91,
,,,,,,,,,123.896,20.58458057,97.04682992,97.86169754,107,
,,,,,,,,,92.372,15.73018852,86.58303725,90.94316419,108,
,,,,,,,,,113.082,73.5242952,99.11263011,50.54358581,113,
,,,,,,,,,122.688,65.7637528,87.7394846,64.48171831,105,
,,,,,,,,,135.266,45.64293369,95.63214498,67.87638183,107,
,,,,,,,,,105.298,40.85614997,92.37417959,54.40474643,92,
,,,,,,,,,93.788,79.31071249,76.44145821,77.8957195,101,
,,,,,,,,,115.56,20.60616341,91.7708558,69.71887733,116,
,,,,,,,,,99.892,12.7627074,64.69293481,57.52750144,102,
,,,,,,,,,97.434,75.42118375,88.40907644,64.01351714,88,
,,,,,,,,,147.936,10.31147,86.8125517,65.97344243,125,
,,,,,,,,,65.048,79.26804087,60.50247861,88.94523531,194,
,,,,,,,,,152.388,60.763294,76.56930264,66.64618284,115,
,,,,,,,,,82.5,71.42333646,78.09874576,95.35718614,112,
,,,,,,,,,87.894,79.33494495,64.35380684,99.78175335,97,
,,,,,,,,,129.638,41.65218923,76.14790236,74.2221942,94,
,,,,,,,,,110.318,12.04123213,71.49588955,50.75129726,106,
,,,,,,,,,104.688,26.12319216,60.72520914,87.37844216,88,
,,,,,,,,,68.6,61.29903254,76.69304729,79.87110496,188,
,,,,,,,,,75.074,26.10226449,88.74240846,68.10936332,184,
,,,,,,,,,120.798,64.79816462,93.93420215,99.49266517,102,
,,,,,,,,,104.052,77.29100422,61.84474948,61.81859602,101,
,,,,,,,,,81.568,15.91421762,98.67118101,64.87568125,106,
,,,,,,,,,100.51,77.62334031,89.32710625,80.6637129,89,
,,,,,,,,,156.754,39.85183087,65.94921377,55.58223041,87,
,,,,,,,,,77.076,63.15819316,75.67078661,58.00032261,189,
,,,,,,,,,166.966,44.91502533,87.15913349,70.63274502,95,
,,,,,,,,,94.85,54.3784902,74.12848369,61.37637953,103,
,,,,,,,,,130.684,66.38677597,74.52286899,84.63741254,86,
,,,,,,,,,119.15,20.91427426,83.65161824,56.43932633,99,
,,,,,,,,,129.016,19.57486958,90.81699876,70.96394371,92,
,,,,,,,,,78.532,53.79838508,87.54177097,99.34756646,176,
,,,,,,,,,111.24,67.76895581,68.69408479,83.50479945,95,
,,,,,,,,,144.122,50.61374875,64.71332452,56.27694497,98,
,,,,,,,,,62.634,13.88563343,95.54338658,89.53002001,190,
,,,,,,,,,154.168,75.27659886,85.10671786,77.1279581,102,
,,,,,,,,,118.484,62.75746026,64.49913524,65.64827552,92,
,,,,,,,,,99.11,39.54816205,71.73911148,51.75346925,96,
,,,,,,,,,74.002,39.7769797,87.16481102,74.18157336,204,
,,,,,,,,,101.042,15.65663547,82.34876149,59.54394829,97,
,,,,,,,,,154.486,66.10249858,84.07129705,57.55422893,108,
,,,,,,,,,81.148,63.18772337,84.34023017,98.2369973,111,
,,,,,,,,,161.282,62.40107008,70.90524038,66.46262326,90,
,,,,,,,,,74.63,15.97966742,75.18557734,82.01551246,188,
,,,,,,,,,128.404,37.89698222,82.71441059,62.38737468,128,
,,,,,,,,,87.82,79.70531361,96.27567902,74.57923497,101,
,,,,,,,,,104.188,43.57008906,96.22140149,97.58077542,108,
,,,,,,,,,114.88,47.63584484,90.17896861,99.17401348,106,
,,,,,,,,,134.692,17.2121235,63.67950153,82.55981146,107,
,,,,,,,,,75.672,75.73788713,83.52516144,58.24997394,186,
,,,,,,,,,140.626,13.58181447,96.82243117,94.07053229,105,
,,,,,,,,,110.47,69.56047032,88.28520515,85.97158402,93,
,,,,,,,,,154.732,64.32858167,70.72776018,50.2696183,114,
,,,,,,,,,106.436,57.25187781,74.24465613,80.22948026,105,
,,,,,,,,,146.186,58.71841136,97.70075008,76.61199569,101,
,,,,,,,,,138.338,41.36025949,77.52806986,84.48723924,81,
,,,,,,,,,92.14,35.23057456,63.3640253,79.91439707,98,
,,,,,,,,,95.7,79.01281343,79.61220172,93.51595361,99,
,,,,,,,,,108.216,22.09288205,87.47437174,81.84063599,107,
,,,,,,,,,144.122,74.28460662,62.62802685,82.36367054,94,
,,,,,,,,,93.17,53.07206195,94.29167806,83.01158293,99,
,,,,,,,,,144.922,35.43832341,77.0338923,76.46866218,94,
,,,,,,,,,107.188,46.67760729,87.81655974,60.21838814,109,
,,,,,,,,,85.272,21.53634459,77.32364976,93.25792182,96,
,,,,,,,,,93.642,22.68326361,73.09361376,59.82191689,97,
,,,,,,,,,126.982,46.32447462,61.07273169,78.75669214,118,
,,,,,,,,,117.492,71.46046509,73.4068106,50.22093169,94,
,,,,,,,,,124.842,48.86821988,70.25256093,69.09126174,99,
,,,,,,,,,102.452,26.6869849,73.44981184,91.87305766,88,
,,,,,,,,,102.928,47.1623421,87.92265276,54.03450694,96,
,,,,,,,,,117.842,13.38641019,68.44532687,88.38021358,103,
,,,,,,,,,149.008,48.05292088,70.15277186,98.41864876,117,
,,,,,,,,,94.112,56.44646913,92.2207093,66.85205075,95,
,,,,,,,,,119.28,37.80732396,69.41546002,65.21603531,83,
,,,,,,,,,122.736,46.84302706,73.5319429,50.5403955,99,
,,,,,,,,,121.294,46.57457769,79.20087029,71.90273961,104,
,,,,,,,,,96.216,65.9559448,73.86550301,70.98620347,105,
,,,,,,,,,96.466,33.59691071,94.41922159,76.86826499,103,
,,,,,,,,,99.938,66.72594781,62.03882447,98.21020361,104,
,,,,,,,,,82.082,58.37188202,67.37068888,55.11936825,106,
,,,,,,,,,104.702,54.91070009,74.90337233,52.73575633,111,
,,,,,,,,,89.606,23.87351153,75.72012984,64.54099258,100,
,,,,,,,,,89.832,56.27520063,69.77332558,75.34746322,97,
,,,,,,,,,72.67,36.93685453,63.0910265,71.72326896,195,
,,,,,,,,,81.388,53.91650739,96.63515816,98.12002002,101,
,,,,,,,,,97.832,25.95171497,82.58005612,77.32633399,93,
,,,,,,,,,144.398,23.93832962,60.87079257,51.76106063,104,
,,,,,,,,,104.464,55.96014288,67.99925831,50.06350686,112,
,,,,,,,,,159.254,13.74215384,93.09725905,64.60037003,94,
,,,,,,,,,166.628,30.40838446,95.73256134,64.63116862,100,
,,,,,,,,,108.97,38.12506423,95.941061,78.86669128,96,
,,,,,,,,,116.398,71.69906877,88.10617756,64.79312976,80,
,,,,,,,,,76.226,29.1897157,68.05790412,61.04343339,197,
,,,,,,,,,104.414,44.99994548,95.31076702,59.26696248,82,
,,,,,,,,,85.054,27.62558298,97.31596691,71.69749744,95,
,,,,,,,,,73.752,10.21166873,95.50438567,96.06314551,205,
,,,,,,,,,97.914,78.8912372,98.20732393,85.58983449,108,
,,,,,,,,,92.492,47.78807525,96.11279864,53.22762712,108,
,,,,,,,,,113.182,70.78918889,95.39090431,86.88995092,114,
,,,,,,,,,78.628,49.35750491,81.13159893,78.08109925,182,
,,,,,,,,,104.078,41.55753495,66.6083997,92.30011845,88,
,,,,,,,,,133.096,25.7653669,63.26282567,95.43033185,112,
,,,,,,,,,117.468,54.22192623,71.14495884,66.03971667,111,
,,,,,,,,,128.7,14.73716839,70.0214963,71.59561385,105,
,,,,,,,,,87.466,17.30944121,92.74032327,79.16233938,113,
,,,,,,,,,121.506,59.22843176,63.5009268,59.23364333,94,
,,,,,,,,,125.41,34.38807049,74.42678769,61.20403307,87,
,,,,,,,,,84.154,29.90874834,80.63866882,88.78994772,89,
,,,,,,,,,172.806,59.59063991,91.13994093,82.60450859,102,
,,,,,,,,,138.632,30.97738397,62.4906781,53.45693084,99,
,,,,,,,,,91.216,68.7103406,79.43866082,79.16067385,88,
,,,,,,,,,72.376,25.58767786,90.39711108,81.81215925,187,
,,,,,,,,,107.8,44.58201434,99.86085638,93.75275102,100,
,,,,,,,,,88.462,52.50297838,68.25920323,54.00767036,100,
,,,,,,,,,147.648,44.61013725,66.38692384,89.65385735,102,
,,,,,,,,,112.054,24.18583528,65.83590831,74.27495876,86,
,,,,,,,,,111.562,31.34448499,79.48578995,55.95020321,112,
,,,,,,,,,160.344,52.17848985,84.65454195,90.78992529,90,
,,,,,,,,,101.686,53.40436049,62.21998381,84.02886461,108,
,,,,,,,,,116.602,39.35324105,93.72338145,72.09243967,99,
,,,,,,,,,132.096,51.32862335,67.79732046,51.77579366,111,
,,,,,,,,,132.956,79.36435249,68.10872561,54.66734617,102,
,,,,,,,,,102.058,13.65492004,83.62109245,55.05384704,105,
,,,,,,,,,133.656,61.10168182,69.6136967,99.09158922,101,
,,,,,,,,,108.854,60.90788049,75.15652827,86.58202942,105,
,,,,,,,,,101.77,17.5603335,77.95780233,61.2763649,103,
,,,,,,,,,161.742,25.42148084,67.3654902,95.17993126,99,
,,,,,,,,,111.554,16.69241349,99.31300378,94.97406802,103,
,,,,,,,,,110.436,32.10161039,89.43387483,82.87773834,83,
,,,,,,,,,124.016,13.85928298,99.09339914,63.98822833,99,
,,,,,,,,,99.372,20.92241467,61.46770533,72.25221766,98,
,,,,,,,,,64.482,78.91382129,91.82080981,83.32248245,211,
,,,,,,,,,144.068,13.95001731,81.38237454,96.0741937,90,
,,,,,,,,,76.976,11.95769752,79.57277432,52.26223497,198,
,,,,,,,,,100.154,70.84614546,87.98729154,55.39727141,96,
,,,,,,,,,76.624,14.96443373,82.67052583,72.64470103,211,
,,,,,,,,,122.114,18.64987941,85.76886242,73.48625365,110,
,,,,,,,,,90.024,50.68607326,83.5385429,91.48683461,89,
,,,,,,,,,107.942,31.18528586,96.64923328,98.69860325,80,
,,,,,,,,,72.9,76.43814311,63.99486593,82.09338382,211,
,,,,,,,,,97.558,25.1997231,83.09993321,99.02159538,99,
,,,,,,,,,147.308,59.29443779,80.10735557,69.81516135,111,
,,,,,,,,,110.41,64.74611385,85.49543853,95.69224082,88,
,,,,,,,,,122.354,34.96192703,86.60681784,77.86814105,104,
,,,,,,,,,112.292,35.35221391,66.36806647,73.50120656,104,
,,,,,,,,,117.122,17.59527217,62.88424477,73.79094927,109,
,,,,,,,,,96.63,54.75013568,67.34977192,70.83426992,95,
,,,,,,,,,117.014,36.30529946,98.4980132,53.53508287,100,
,,,,,,,,,88.344,75.76661166,89.00473329,95.53627935,91,
,,,,,,,,,170.966,14.05182132,89.4315262,75.47534758,120,
,,,,,,,,,101.114,44.03534427,94.91797868,96.22937358,97,
,,,,,,,,,136.77,53.52714369,94.70545931,95.09991858,101,
,,,,,,,,,96.522,75.60333955,62.80301666,60.43914708,102,
,,,,,,,,,70.224,14.97616352,66.91526267,64.93922675,198,
,,,,,,,,,67.156,57.61974208,93.36326541,96.03455748,191,
,,,,,,,,,77.08,76.2659971,83.21430025,52.7326226,181,
,,,,,,,,,144.86,26.94587721,79.69944309,63.10513929,100,
,,,,,,,,,73.548,43.20384884,67.34788579,69.62124426,187,
,,,,,,,,,68.428,47.816048,84.9509067,72.03301633,209,
,,,,,,,,,84.224,71.34373763,87.73889666,82.23063682,102,
,,,,,,,,,108.114,51.81222363,64.88339921,54.03723384,107,
,,,,,,,,,162.808,13.85501382,63.8557176,69.05516915,96,
,,,,,,,,,74.848,35.43709262,64.34474564,86.38927078,184,
,,,,,,,,,131.752,64.76991412,97.42201566,88.67845748,101,
,,,,,,,,,82.088,18.85911442,92.94164944,66.61819783,100,
,,,,,,,,,119.02,70.13078082,81.558104,56.67298209,108,
,,,,,,,,,107.278,52.43235648,78.8410368,68.0201908,88,
,,,,,,,,,95.572,28.35512891,60.41461652,88.62630588,129,
,,,,,,,,,139.646,77.30759093,98.32115025,89.21704458,100,
,,,,,,,,,177.632,37.68598067,72.47353764,73.09618651,107,
,,,,,,,,,132.46,50.60011758,95.38792014,73.63632029,97,
,,,,,,,,,87.548,23.62665034,94.64247356,98.28594139,97,
,,,,,,,,,68.09,65.45320175,87.25077885,88.14141403,197,
,,,,,,,,,76.344,24.99555226,62.28301662,78.16456021,196,
,,,,,,,,,62.456,67.59485577,68.45138824,76.17468277,203,
,,,,,,,,,72.934,24.10513652,64.88639628,83.01732767,165,
,,,,,,,,,125.36,31.05281938,76.93521846,55.662203,86,
,,,,,,,,,111.588,78.22101502,96.74112517,62.63625789,103,
,,,,,,,,,136.174,19.11543444,71.20970624,90.72335762,90,
,,,,,,,,,111.162,23.31187209,92.22171607,54.76151568,110,
,,,,,,,,,89.418,46.32120378,61.34037481,88.54968816,111,
,,,,,,,,,128.808,49.61596748,94.61922438,59.37771184,107,
,,,,,,,,,99.126,19.7924962,93.85376191,90.39637034,111,
,,,,,,,,,124.468,49.30462733,92.2472183,55.13020309,110,
,,,,,,,,,101.19,35.16418398,98.62727014,65.08391362,106,
,,,,,,,,,126.944,19.32892031,64.71157558,83.70577644,110,
,,,,,,,,,99.718,58.13484378,81.57727954,92.47416026,110,
,,,,,,,,,69.17,17.75020062,60.99592236,76.17404937,215,
,,,,,,,,,112.612,29.10133759,87.92973383,82.37980365,111,
,,,,,,,,,74.612,67.28790952,64.39354166,85.05242282,198,
,,,,,,,,,98.368,46.31801275,62.36539398,80.83068048,103,
,,,,,,,,,104.77,19.15657755,97.88663005,86.06531784,87,
,,,,,,,,,118.15,11.99416094,97.2850243,60.10009074,116,
,,,,,,,,,122.326,77.87605531,78.38978875,72.56503735,102,
,,,,,,,,,85.828,27.34289897,93.36222293,74.47526392,102,
,,,,,,,,,84.536,53.94864565,79.5509776,83.802214,84,
,,,,,,,,,161.316,61.92158317,93.81433716,57.65946894,108,
,,,,,,,,,143.552,74.98291219,99.79004876,94.22901773,106,
,,,,,,,,,93.096,13.0991077,60.88306369,63.93763111,84,
,,,,,,,,,137.36,46.02680112,67.24380849,86.72833625,107,
,,,,,,,,,101.48,63.87040343,92.2871676,61.64214647,109,
,,,,,,,,,105.342,50.73734327,62.55956992,85.29984241,119,
,,,,,,,,,93.176,77.72966802,66.83298154,89.71100833,85,
,,,,,,,,,105.726,15.16591698,87.33111694,54.74401222,94,
,,,,,,,,,66.93,17.42425075,86.41152704,82.6368588,205,
,,,,,,,,,103.074,75.12907099,93.50210761,71.07364036,109,
,,,,,,,,,130.032,34.39820755,97.1811889,69.14887654,92,
,,,,,,,,,85.356,20.32638414,63.89371993,61.28729693,106,
,,,,,,,,,97.132,35.59983066,71.11804828,56.09186624,87,
,,,,,,,,,121.298,50.28487024,93.13578394,94.57260961,94,
,,,,,,,,,123.45,53.85365147,78.3855898,70.88175269,104,
,,,,,,,,,84.09,78.57885032,74.17598587,53.91187138,111,
,,,,,,,,,126.088,54.11714507,91.61099515,89.76309498,86,
,,,,,,,,,114.36,42.94512153,94.3625655,65.54070929,88,
,,,,,,,,,103.858,34.24408038,89.78651022,80.09370355,97,
,,,,,,,,,83.82,60.52522166,81.40832562,95.0236645,108,
,,,,,,,,,149.028,29.1619677,81.14064165,51.32513457,111,
,,,,,,,,,103.408,12.95424962,96.71927931,60.74033822,107,
,,,,,,,,,92.55,11.26587571,63.50921097,53.40613215,89,
,,,,,,,,,93.23,30.24611927,84.24465102,57.1588512,97,
,,,,,,,,,120.122,32.22769829,86.46882848,97.93866573,106,
,,,,,,,,,122.486,74.77365629,85.62538942,60.12584523,109,
,,,,,,,,,90.634,68.10076572,85.62594468,90.27427217,103,
,,,,,,,,,98.99,30.70575079,64.73404662,88.00622798,103,
,,,,,,,,,140.42,71.46233056,65.55234214,95.85610697,103,
,,,,,,,,,161.924,61.24755628,80.17142313,72.30449448,108,
,,,,,,,,,85.952,40.09771854,85.5156231,57.10540149,97,
,,,,,,,,,102.87,70.75164937,76.11252958,94.58930797,108,
,,,,,,,,,93.066,45.42281263,70.1865567,57.18027526,94,
,,,,,,,,,67.958,18.60533267,93.32774895,80.47062775,209,
,,,,,,,,,66.41,35.24751749,62.41523022,77.57345744,207,
,,,,,,,,,92.858,56.06405987,73.56942146,70.32919119,113,
,,,,,,,,,66.118,58.11258428,65.30807466,93.66435742,200,
,,,,,,,,,97.296,52.14339311,82.20476587,91.68689978,100,
,,,,,,,,,71.958,52.83134186,79.40465317,87.23789153,210,
,,,,,,,,,107.762,68.52473193,73.58299939,70.35122602,102,
,,,,,,,,,129.74,67.5467571,61.432465,98.42945761,103,
,,,,,,,,,101.794,71.9440935,97.06640386,50.67603747,105,
,,,,,,,,,113.752,45.59194917,74.33583232,78.36844443,106,
,,,,,,,,,102.008,47.52827027,87.4105704,85.65014375,109,
,,,,,,,,,100.13,11.99487263,94.8748257,68.34151039,96,
,,,,,,,,,98.724,23.93966847,82.71863571,96.88540457,95,
,,,,,,,,,81.98,73.15679007,78.04730076,59.05141012,90,
,,,,,,,,,129.984,73.87636353,86.02760179,70.52580299,112,
,,,,,,,,,77.004,48.99681818,83.14564963,58.97678247,208,
,,,,,,,,,79.45,35.77629121,62.78350745,50.0738171,213,
,,,,,,,,,85.584,26.05707152,88.43913076,76.85321968,98,
,,,,,,,,,129.712,39.70973205,77.36191848,81.38969756,109,
,,,,,,,,,87.472,71.9274916,83.41333856,93.82623233,99,
,,,,,,,,,86.8,52.78833242,85.43010286,93.50714951,100,
,,,,,,,,,81.602,79.8971359,82.4020941,65.41800628,91,
,,,,,,,,,101.882,74.34451517,62.57017339,74.18422762,91,
,,,,,,,,,109.248,78.78431902,75.28300545,63.33363297,104,
,,,,,,,,,146.196,41.40883863,68.53451584,60.80673509,84,
,,,,,,,,,128.274,43.98793598,99.31187452,58.63787772,103,
,,,,,,,,,87.868,48.00539821,83.89335673,69.36435997,93,
,,,,,,,,,115.394,35.65517726,84.2662827,50.97206114,108,
,,,,,,,,,101.796,50.93035162,79.74058415,61.43844641,105,
,,,,,,,,,121.168,13.09215443,64.01924113,70.37619416,96,
,,,,,,,,,80.812,78.13697772,63.82856342,54.34881267,117,
,,,,,,,,,141.588,12.3751949,90.4275898,59.49469681,108,
,,,,,,,,,129.026,50.32975395,73.33557398,88.77915498,87,
,,,,,,,,,103.5,13.07627035,99.67009652,74.37874091,93,
,,,,,,,,,104.666,58.32388483,74.99192627,67.43159599,98,
,,,,,,,,,113.066,51.10971746,61.35951445,69.93066818,112,
,,,,,,,,,124.166,17.26888932,78.75431522,94.43616761,99,
,,,,,,,,,101.842,48.47255206,95.92343359,94.22896016,80,
,,,,,,,,,94.956,44.8829665,66.51107999,68.03486482,99,
,,,,,,,,,174.464,38.14922808,91.10550236,64.84959395,115,
,,,,,,,,,106.83,19.88525773,69.53006578,56.76122715,101,
,,,,,,,,,99.17,36.49850226,89.69812082,56.32804391,105,
,,,,,,,,,131.674,45.08887062,84.09970911,86.5481894,102,
,,,,,,,,,82.3,34.59206913,66.56595416,65.68614256,97,
,,,,,,,,,140.34,33.71517198,78.51530094,91.80116433,95,
,,,,,,,,,129.038,44.96334607,83.19327301,87.72824044,94,
,,,,,,,,,112.302,49.83120396,94.22145621,61.99858969,80,
,,,,,,,,,79.078,39.89449713,98.83936642,66.0947343,192,
,,,,,,,,,161.646,34.41309539,95.11514344,83.88268313,91,
,,,,,,,,,72.014,60.53864666,84.68392064,86.86850823,190,
,,,,,,,,,145.26,16.19950428,73.7465327,68.28538445,110,
,,,,,,,,,76.514,50.63727255,82.42628555,94.81233808,212,
,,,,,,,,,64.384,15.56648432,60.71322366,53.73145026,211,
,,,,,,,,,102.162,22.52543748,62.83296735,93.75327362,110,
,,,,,,,,,132.578,11.68558401,68.54728858,59.1186511,96,
,,,,,,,,,86.43,27.00462756,95.09261678,56.31403026,90,
,,,,,,,,,92.944,52.58833791,93.82670642,84.07284433,102,
,,,,,,,,,120.59,24.87487819,96.32530908,76.11252803,90,
,,,,,,,,,95.076,56.5393601,94.51727523,76.06691028,103,
,,,,,,,,,90.426,47.15835813,70.35596247,88.82612614,112,
,,,,,,,,,107.584,71.52921921,75.77447193,74.45198171,86,
,,,,,,,,,178.336,76.40090234,66.1513927,89.10175838,93,
,,,,,,,,,82.802,66.09882639,60.14161047,67.40548945,104,
,,,,,,,,,105.63,48.60599997,71.50383259,73.95593604,101,
,,,,,,,,,108.638,58.18997029,76.45449645,56.40885161,101,
,,,,,,,,,85.204,34.45256602,89.03344022,67.02497465,85,
,,,,,,,,,116.498,74.43915757,88.47988186,98.93809216,95,
,,,,,,,,,133.128,77.09487783,72.13838673,72.10920447,101,
,,,,,,,,,147.766,44.50110579,66.71632632,86.64131661,113,
,,,,,,,,,109.61,57.96025766,71.33852695,99.87637067,110,
,,,,,,,,,59.544,27.2374344,82.56839863,74.66166517,178,
,,,,,,,,,61.108,44.66015828,98.23197628,65.75035635,184,
,,,,,,,,,106.572,54.048501,63.33059727,79.37167321,100,
,,,,,,,,,68.686,10.90524297,62.58252729,53.62885584,179,
,,,,,,,,,125.704,45.13247732,77.67980697,60.62525466,107,
,,,,,,,,,95.054,27.66707765,85.86449955,98.20650147,108,
,,,,,,,,,109.57,63.4379613,93.73497692,53.93640385,98,
,,,,,,,,,97.704,31.47967046,93.47328766,72.70420492,107,
,,,,,,,,,118.406,42.85601518,83.81137134,97.46373374,104,
,,,,,,,,,130.75,12.3258535,70.64448403,78.315425,111,
,,,,,,,,,78.51,22.51010521,78.37445279,76.29750124,195,
,,,,,,,,,177.45,60.28356118,92.44339155,96.22256856,90,
,,,,,,,,,137.746,26.82008268,63.83903381,89.60893352,80,
,,,,,,,,,122.64,36.16173111,64.03089809,54.07903007,102,
,,,,,,,,,88.508,40.56993006,80.76521632,97.23082945,96,
,,,,,,,,,115.7,40.79605616,67.03488903,63.60183319,96,
,,,,,,,,,122.558,64.67456845,82.5368226,60.40315027,105,
,,,,,,,,,109.278,44.12822477,76.66209011,52.90656396,91,
,,,,,,,,,140.166,43.74934738,62.69048822,79.97157404,94,
,,,,,,,,,110.426,67.48230877,83.10321599,85.74827293,106,
,,,,,,,,,140.862,32.60381215,83.55433744,87.30084938,92,
,,,,,,,,,89.072,40.4264544,72.79030022,92.39945837,91,
,,,,,,,,,121.206,69.87438839,74.33632239,70.6612829,108,
,,,,,,,,,123.996,39.96979656,98.84104045,54.83604228,106,
,,,,,,,,,113.46,69.11321243,73.4966428,93.06935348,89,
,,,,,,,,,80.812,79.14296293,84.75898742,75.74592522,101,
,,,,,,,,,168.168,21.34712197,76.55277763,85.05438406,104,
,,,,,,,,,107.612,15.92976441,65.51003653,76.13365113,99,
,,,,,,,,,93.39,74.30586324,85.40545903,93.96054651,90,
,,,,,,,,,99.852,56.71436825,60.13231995,97.89814143,88,
,,,,,,,,,122.124,56.65023343,99.56913881,74.58301403,105,
,,,,,,,,,87.952,16.66745347,82.92394772,80.35410504,105,
,,,,,,,,,71.828,14.19856667,63.93243773,71.78804127,185,
,,,,,,,,,113.324,60.23705469,87.32480371,65.20315594,107,
,,,,,,,,,172.924,22.86367865,74.47566511,98.5169902,103,
,,,,,,,,,68.438,70.15657433,99.21955046,55.13015409,174,
,,,,,,,,,102.938,25.97286122,71.07686847,53.55434842,105,
,,,,,,,,,123.4,46.04736866,67.08204821,83.96066552,88,
,,,,,,,,,68.886,10.51163759,82.56655011,78.7475724,186,
,,,,,,,,,106.316,42.69110364,88.34391867,59.11040895,85,
,,,,,,,,,110.03,40.41630046,61.74148292,75.99040258,94,
,,,,,,,,,83.126,55.56504824,97.07431566,59.51531362,97,
,,,,,,,,,128.81,36.36243128,96.25948392,77.47451406,98,
,,,,,,,,,178.458,17.53488851,73.75925803,65.04995704,109,
,,,,,,,,,72.72,31.18634485,87.38237902,81.68223702,186,
,,,,,,,,,101.278,13.60383769,86.41461896,64.13305604,115,
,,,,,,,,,85.966,20.62518014,93.7566063,72.19942401,108,
